index,source_id,category,severity_level,error_type,num_added_factors,num_replaced_factors,num_deleted_factors,num_kept_factors,factor_changes,factor_score,provisional_score,reference,candidate
1490,115,路况,mild,complete,0,0,0,2,[],1.0,1.0,前方大曲率弯道，前方存在白色车辆正在刹车减速，自车应与前车保持安全距离减速通过。,前方存在大曲率弯道，前方存在白色车辆正在刹车减速，自车应在条件满足后减速。
1491,115,路况,medium,factor_and_action,0,1,0,1,"[{""change_type"": ""replace"", ""factor_id"": ""gt_2"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""白色车辆正在刹车减速""}, ""to"": {""position"": ""前方"", ""category"": ""盲区"", ""detail"": ""环岛盲区""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""盲区""}, {""field"": ""detail"", ""from"": ""白色车辆正在刹车减速"", ""to"": ""环岛盲区""}], ""category_change_label"": ""cross_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.625,0.6354,前方大曲率弯道，前方存在白色车辆正在刹车减速，自车应与前车保持安全距离减速通过。,前方存在大曲率弯道，前方存在环岛盲区，自车应在条件满足后保持行驶。
1492,115,路况,severe,factor_and_action,0,2,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""路况"", ""detail"": ""大曲率弯道""}, ""to"": {""position"": ""前方"", ""category"": ""盲区"", ""detail"": ""环岛盲区""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""路况"", ""to"": ""盲区""}, {""field"": ""detail"", ""from"": ""大曲率弯道"", ""to"": ""环岛盲区""}], ""category_change_label"": ""super_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}, {""change_type"": ""replace"", ""factor_id"": ""gt_2"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""白色车辆正在刹车减速""}, ""to"": {""position"": ""右前方"", ""category"": ""换道条件"", ""detail"": ""后方有快速来车""}, ""changed_fields"": [{""field"": ""position"", ""from"": ""前方"", ""to"": ""右前方""}, {""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""换道条件""}, {""field"": ""detail"", ""from"": ""白色车辆正在刹车减速"", ""to"": ""后方有快速来车""}], ""category_change_label"": ""super_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_changed"", ""note"": ""replaced_factor""}]",0.275,0.3729,前方大曲率弯道，前方存在白色车辆正在刹车减速，自车应与前车保持安全距离减速通过。,前方存在环岛盲区，右前方后方有快速来车，自车应减速。
1493,115,路况,mild,factor_and_action,0,1,0,1,"[{""change_type"": ""replace"", ""factor_id"": ""gt_2"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""白色车辆正在刹车减速""}, ""to"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""行人通行""}, ""changed_fields"": [{""field"": ""detail"", ""from"": ""白色车辆正在刹车减速"", ""to"": ""行人通行""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.85,0.7208,前方大曲率弯道，前方存在白色车辆正在刹车减速，自车应与前车保持安全距离减速通过。,前方存在大曲率弯道，前方存在行人通行，自车应换道并减速。
1494,115,路况,medium,action_only,0,0,0,2,[],1.0,0.9167,前方大曲率弯道，前方存在白色车辆正在刹车减速，自车应与前车保持安全距离减速通过。,前方存在大曲率弯道，前方存在白色车辆正在刹车减速，自车应减速。
1495,115,路况,severe,factor_and_action,0,2,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""路况"", ""detail"": ""大曲率弯道""}, ""to"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""行人通行""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""路况"", ""to"": ""车辆行为""}, {""field"": ""detail"", ""from"": ""大曲率弯道"", ""to"": ""行人通行""}], ""category_change_label"": ""super_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}, {""change_type"": ""replace"", ""factor_id"": ""gt_2"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""白色车辆正在刹车减速""}, ""to"": {""position"": ""前方"", ""category"": ""换道条件"", ""detail"": ""轻微存在安全距离""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""换道条件""}, {""field"": ""detail"", ""from"": ""白色车辆正在刹车减速"", ""to"": ""轻微存在安全距离""}], ""category_change_label"": ""super_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.375,0.3646,前方大曲率弯道，前方存在白色车辆正在刹车减速，自车应与前车保持安全距离减速通过。,前方存在行人通行，前方轻微存在安全距离，自车应加速。
1496,116,车辆行为,complete,complete,0,0,0,1,[],1.0,1.0,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。
1497,116,车辆行为,mild,action_only,0,0,0,1,[],1.0,0.9167,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,前方存在两个两轮骑行者低速行驶，自车应在条件满足后避让并停车。
1498,116,车辆行为,medium,factor_and_action,1,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""两个两轮骑行者低速行驶""}, ""to"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""一个两轮骑行者低速行驶""}, ""changed_fields"": [{""field"": ""detail"", ""from"": ""两个两轮骑行者低速行驶"", ""to"": ""一个两轮骑行者低速行驶""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""右后方"", ""category"": ""路况"", ""detail"": ""积水路面""}, ""note"": ""added_factor""}]",0.79,0.6758,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,前方存在一个两轮骑行者低速行驶，右后方存在积水路面，自车应在条件满足后加速。
1499,116,车辆行为,severe,factor_and_action,1,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""两个两轮骑行者低速行驶""}, ""to"": {""position"": ""右前方"", ""category"": ""交通信号"", ""detail"": ""黄灯""}, ""changed_fields"": [{""field"": ""position"", ""from"": ""前方"", ""to"": ""右前方""}, {""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""交通信号""}, {""field"": ""detail"", ""from"": ""两个两轮骑行者低速行驶"", ""to"": ""黄灯""}], ""category_change_label"": ""super_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_changed"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""右后方"", ""category"": ""路况"", ""detail"": ""井盖凹陷""}, ""note"": ""added_factor""}]",0.0,0.0,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,右前方存在黄灯，右后方存在井盖凹陷，自车应换道并加速。
1500,116,车辆行为,mild,action_only,0,0,0,1,[],1.0,0.9167,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,前方存在两个两轮骑行者低速行驶，自车应在条件满足后避让并加速。
1501,116,车辆行为,medium,factor_and_action,0,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""两个两轮骑行者低速行驶""}, ""to"": {""position"": ""前方"", ""category"": ""交通信号"", ""detail"": ""直行箭头灯黄灯""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""交通信号""}, {""field"": ""detail"", ""from"": ""两个两轮骑行者低速行驶"", ""to"": ""直行箭头灯黄灯""}], ""category_change_label"": ""super_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.45,0.5042,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,前方存在直行箭头灯黄灯，自车应在条件满足后换道并减速。
1502,116,车辆行为,severe,factor_and_action,1,0,1,0,"[{""change_type"": ""delete"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""两个两轮骑行者低速行驶""}, ""to"": null, ""note"": ""deleted_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""当前车道"", ""category"": ""盲区"", ""detail"": ""匝道盲区""}, ""note"": ""added_factor""}]",0.0,0.1667,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,当前车道存在匝道盲区，自车应在条件满足后避让并加速。
1503,116,车辆行为,mild,action_only,0,0,0,1,[],1.0,0.8333,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,前方存在两个两轮骑行者低速行驶，自车应避让并加速。
1504,116,车辆行为,medium,complete,0,0,0,1,[],1.0,1.0,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,前方存在两个两轮骑行者低速行驶，自车应在条件满足后避让并减速。
1505,116,车辆行为,severe,factor_and_action,1,0,0,1,"[{""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""当前车道"", ""category"": ""障碍物"", ""detail"": ""锥桶占道""}, ""note"": ""added_factor""}]",0.94,0.7883,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,前方存在两个两轮骑行者低速行驶，当前车道存在锥桶占道，自车应避让并加速。
1506,116,车辆行为,mild,complete,0,0,0,1,[],1.0,1.0,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,前方存在两个两轮骑行者低速行驶，自车应在条件满足后避让并减速。
1507,116,车辆行为,medium,factor_only,2,0,0,1,"[{""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""车辆切入""}, ""note"": ""added_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_2"", ""from"": null, ""to"": {""position"": ""当前车道"", ""category"": ""交通管制"", ""detail"": ""交警示意停车""}, ""note"": ""added_factor""}]",0.88,0.91,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,前方存在两个两轮骑行者低速行驶，前方存在车辆切入，当前车道存在交警示意停车，自车应在条件满足后避让并减速。
1508,116,车辆行为,severe,factor_and_action,0,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""两个两轮骑行者低速行驶""}, ""to"": {""position"": ""前方"", ""category"": ""路况"", ""detail"": ""轻微减速带""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""路况""}, {""field"": ""detail"", ""from"": ""两个两轮骑行者低速行驶"", ""to"": ""轻微减速带""}], ""category_change_label"": ""super_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.0,0.1667,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,前方存在轻微减速带，自车应在条件满足后避让。
1509,117,车辆行为,complete,complete,0,0,0,1,[],1.0,1.0,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。
1510,117,车辆行为,mild,complete,0,0,0,1,[],1.0,1.0,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,前方存在自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。，自车应在条件满足后保持行驶。
1511,117,车辆行为,medium,factor_only,1,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。""}, ""to"": {""position"": ""右前方"", ""category"": ""车辆行为"", ""detail"": ""三轮骑行者通行""}, ""changed_fields"": [{""field"": ""position"", ""from"": ""前方"", ""to"": ""右前方""}, {""field"": ""detail"", ""from"": ""自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。"", ""to"": ""三轮骑行者通行""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_changed"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""右后方"", ""category"": ""路况"", ""detail"": ""减速带""}, ""note"": ""added_factor""}]",0.29,0.4675,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,右前方存在三轮骑行者通行，右后方存在减速带，自车应在条件满足后保持行驶。
1512,117,车辆行为,severe,factor_and_action,3,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。""}, ""to"": {""position"": ""前方"", ""category"": ""换道条件"", ""detail"": ""目标车道拥堵""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""换道条件""}, {""field"": ""detail"", ""from"": ""自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。"", ""to"": ""目标车道拥堵""}], ""category_change_label"": ""cross_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""右侧"", ""category"": ""障碍物"", ""detail"": ""施工区域占道""}, ""note"": ""added_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_2"", ""from"": null, ""to"": {""position"": ""左前方"", ""category"": ""换道条件"", ""detail"": ""目标车道拥堵""}, ""note"": ""added_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_3"", ""from"": null, ""to"": {""position"": ""左后方"", ""category"": ""交通信号"", ""detail"": ""直行箭头灯黄灯""}, ""note"": ""added_factor""}]",0.07,0.1358,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,前方目标车道拥堵，右侧存在施工区域占道，左前方目标车道拥堵，左后方存在直行箭头灯黄灯，自车应加速。
1513,117,车辆行为,mild,complete,0,0,0,1,[],1.0,1.0,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,前方存在自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。，自车应在条件满足后保持行驶。
1514,117,车辆行为,medium,factor_and_action,2,0,0,1,"[{""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""右后方"", ""category"": ""交通信号"", ""detail"": ""直行箭头灯黄灯""}, ""note"": ""added_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_2"", ""from"": null, ""to"": {""position"": ""右侧"", ""category"": ""交通信号"", ""detail"": ""绿灯""}, ""note"": ""added_factor""}]",0.88,0.7433,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,前方存在自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。，右后方存在直行箭头灯黄灯，右侧存在绿灯，自车应在条件满足后转弯并减速。
1515,117,车辆行为,severe,factor_and_action,1,0,0,1,"[{""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""左侧"", ""category"": ""车辆行为"", ""detail"": ""两轮骑行者通行""}, ""note"": ""added_factor""}]",0.94,0.7883,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,前方存在自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。，左侧存在两轮骑行者通行，自车应避让。
1516,117,车辆行为,mild,complete,0,0,0,1,[],1.0,1.0,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,前方存在自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。，自车应在条件满足后保持行驶。
1517,117,车辆行为,medium,action_only,0,0,0,1,[],1.0,0.9167,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,前方存在自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。，自车应在条件满足后转弯。
1518,117,车辆行为,severe,factor_and_action,1,0,0,1,"[{""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""右侧"", ""category"": ""跟车"", ""detail"": ""前车等待红绿灯""}, ""note"": ""added_factor""}]",0.94,0.7883,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,前方存在自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。，右侧存在前车等待红绿灯，自车应加速。
1519,117,车辆行为,mild,factor_and_action,0,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。""}, ""to"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""车辆切入""}, ""changed_fields"": [{""field"": ""detail"", ""from"": ""自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。"", ""to"": ""车辆切入""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.7,0.6917,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,前方存在车辆切入，自车应在条件满足后转弯。
1520,117,车辆行为,medium,complete,0,0,0,1,[],1.0,1.0,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,前方存在自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。，自车应在条件满足后保持行驶。
1521,117,车辆行为,severe,factor_and_action,0,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。""}, ""to"": {""position"": ""前方"", ""category"": ""障碍物"", ""detail"": ""车辆占道停车""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""障碍物""}, {""field"": ""detail"", ""from"": ""自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。"", ""to"": ""车辆占道停车""}], ""category_change_label"": ""cross_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.25,0.2708,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,前方存在车辆占道停车，自车应停车。
1522,118,车辆行为,complete,complete,0,0,0,1,[],1.0,1.0,自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。,自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。
1523,118,车辆行为,mild,complete,0,0,0,1,[],1.0,1.0,自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。,前方存在自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。，自车应停车。
1524,118,车辆行为,medium,factor_and_action,2,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。""}, ""to"": {""position"": ""右前方"", ""category"": ""盲区"", ""detail"": ""环岛盲区""}, ""changed_fields"": [{""field"": ""position"", ""from"": ""前方"", ""to"": ""右前方""}, {""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""盲区""}, {""field"": ""detail"", ""from"": ""自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。"", ""to"": ""环岛盲区""}], ""category_change_label"": ""cross_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_changed"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""后方"", ""category"": ""交通管制"", ""detail"": ""交警示意左转""}, ""note"": ""added_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_2"", ""from"": null, ""to"": {""position"": ""前方"", ""category"": ""障碍物"", ""detail"": ""行人占道""}, ""note"": ""added_factor""}]",0.0,0.1667,自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。,右前方存在环岛盲区，后方存在交警示意左转，前方存在行人占道，自车应加速。
1525,118,车辆行为,severe,action_only,0,0,0,1,[],1.0,0.9167,自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。,前方存在自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。，自车应在条件满足后停车。
1526,118,车辆行为,mild,complete,0,0,0,1,[],1.0,1.0,自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。,前方存在自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。，自车应停车。
1527,118,车辆行为,medium,factor_only,1,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。""}, ""to"": {""position"": ""前方"", ""category"": ""盲区"", ""detail"": ""豁口盲区""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""盲区""}, {""field"": ""detail"", ""from"": ""自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。"", ""to"": ""豁口盲区""}], ""category_change_label"": ""cross_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""右侧"", ""category"": ""换道条件"", ""detail"": ""目标车道空闲""}, ""note"": ""added_factor""}]",0.19,0.3925,自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。,前方存在豁口盲区，右侧目标车道空闲，自车应停车。
1528,118,车辆行为,severe,factor_and_action,2,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。""}, ""to"": {""position"": ""前方"", ""category"": ""路况"", ""detail"": ""坑洼路面""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""路况""}, {""field"": ""detail"", ""from"": ""自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。"", ""to"": ""坑洼路面""}], ""category_change_label"": ""super_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""左后方"", ""category"": ""换道条件"", ""detail"": ""存在安全距离""}, ""note"": ""added_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_2"", ""from"": null, ""to"": {""position"": ""后方"", ""category"": ""障碍物"", ""detail"": ""车辆占道停车""}, ""note"": ""added_factor""}]",0.33,0.4142,自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。,前方存在坑洼路面，左后方存在安全距离，后方存在车辆占道停车，自车应保持行驶。
1529,118,车辆行为,mild,action_only,0,0,0,1,[],1.0,0.9167,自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。,前方存在自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。，自车应减速。
1530,118,车辆行为,medium,factor_and_action,0,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。""}, ""to"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""轻微自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。""}, ""changed_fields"": [{""field"": ""detail"", ""from"": ""自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。"", ""to"": ""轻微自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.85,0.8042,自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。,前方存在轻微自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。，自车应减速。
