index,source_id,category,subcategory,target_score,error_type,factor_error_subtype,expected_factor_scores,expected_action_lat,expected_action_lon,expected_action_strategy,expected_normalized_total_score,reference,candidate
1009,112,traffic_signal,green_light_go,1.7,wrong_factor,cross_category_swap,[0.0],1.0,1.0,0.0,0.5,自车当前在原车道正常行驶，自车道有较多车辆等待红绿灯，影响自车通行效率，右侧车道通行效率较高且右后方有一辆绿色轿车，速度较快，自车应等待其通过后再向右变更车道。,前方存在施工区域占道，自车应向右变更车道。
1010,112,traffic_signal,green_light_go,1,unsafe_action,,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，自车道有较多车辆等待红绿灯，影响自车通行效率，右侧车道通行效率较高且右后方有一辆绿色轿车，速度较快，自车应等待其通过后再向右变更车道。,自车当前在原车道正常行驶，自车道有较多车辆等待红绿灯，影响自车通行效率，右侧车道通行效率较高且右后方有一辆绿色轿车，速度较快，自车应向左变更车道。
1011,113,lane_change,must_wait,5,complete,,"[1.0, 1.0, 1.0]",1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，前方较多车辆行驶缓慢，通行效率较低，左侧车道通行效率较高，左前方黑色MPV正常行驶，左后方一辆白色SUV速度较慢与自车有安全距离，自车应等待黑色MPV通过后再向左变更车道。,自车当前在原车道正常行驶，前方较多车辆行驶缓慢，通行效率较低，左侧车道通行效率较高，左前方黑色MPV正常行驶，左后方一辆白色SUV速度较慢与自车有安全距离，自车应等待黑色MPV通过后再向左变更车道。
1012,113,lane_change,must_wait,4,generalized,,"[0.5, 0.5, 0.0]",0.0,1.0,1.0,0.5,自车当前在原车道正常行驶，前方较多车辆行驶缓慢，通行效率较低，左侧车道通行效率较高，左前方黑色MPV正常行驶，左后方一辆白色SUV速度较慢与自车有安全距离，自车应等待黑色MPV通过后再向左变更车道。,前方通行受阻，左侧车道具备换道条件，自车应向左变更车道。
1013,113,lane_change,must_wait,3,missing_factor,,"[1.0, 1.0, 1.0]",1.0,1.0,0.0,0.8333,自车当前在原车道正常行驶，前方较多车辆行驶缓慢，通行效率较低，左侧车道通行效率较高，左前方黑色MPV正常行驶，左后方一辆白色SUV速度较慢与自车有安全距离，自车应等待黑色MPV通过后再向左变更车道。,自车当前在原车道正常行驶，前方较多车辆行驶缓慢，通行效率较低，左侧车道通行效率较高，左前方黑色MPV正常行驶，自车应向左变更车道。
1014,113,lane_change,must_wait,3,missing_factor,,"[1.0, 1.0, 1.0]",1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，前方较多车辆行驶缓慢，通行效率较低，左侧车道通行效率较高，左前方黑色MPV正常行驶，左后方一辆白色SUV速度较慢与自车有安全距离，自车应等待黑色MPV通过后再向左变更车道。,前方较多车辆行驶缓慢，通行效率较低，左侧车道通行效率较高，左前方黑色MPV正常行驶，左后方一辆白色SUV速度较慢与自车有安全距离，自车应向左变更车道。
1015,113,lane_change,must_wait,3,missing_factor,,"[0.5, 0.0, 0.0]",1.0,1.0,1.0,0.5833,自车当前在原车道正常行驶，前方较多车辆行驶缓慢，通行效率较低，左侧车道通行效率较高，左前方黑色MPV正常行驶，左后方一辆白色SUV速度较慢与自车有安全距离，自车应等待黑色MPV通过后再向左变更车道。,自车当前在原车道正常行驶，左后方一辆白色SUV速度较慢与自车有安全距离，自车应向左变更车道。
1016,113,lane_change,must_wait,2.8,wrong_factor,direction_swap,"[1.0, 1.0, 0.75]",1.0,1.0,1.0,0.9583,自车当前在原车道正常行驶，前方较多车辆行驶缓慢，通行效率较低，左侧车道通行效率较高，左前方黑色MPV正常行驶，左后方一辆白色SUV速度较慢与自车有安全距离，自车应等待黑色MPV通过后再向左变更车道。,自车当前在原车道正常行驶，前方较多车辆行驶缓慢，通行效率较低，左侧车道通行效率较高，右前方黑色MPV正常行驶，左后方一辆白色SUV速度较慢与自车有安全距离，自车应等待黑色MPV通过后再向左变更车道。
1017,113,lane_change,must_wait,2.8,wrong_factor,direction_swap,"[1.0, 0.0, 1.0]",1.0,1.0,1.0,0.8333,自车当前在原车道正常行驶，前方较多车辆行驶缓慢，通行效率较低，左侧车道通行效率较高，左前方黑色MPV正常行驶，左后方一辆白色SUV速度较慢与自车有安全距离，自车应等待黑色MPV通过后再向左变更车道。,自车当前在原车道正常行驶，前方较多车辆行驶缓慢，通行效率较低，右侧车道通行效率较高，左前方黑色MPV正常行驶，左后方一辆白色SUV速度较慢与自车有安全距离，自车应等待黑色MPV通过后再向左变更车道。
1018,113,lane_change,must_wait,2.3,wrong_factor,same_category_subtype_swap,"[1.0, 0.75, 1.0]",1.0,1.0,1.0,0.9583,自车当前在原车道正常行驶，前方较多车辆行驶缓慢，通行效率较低，左侧车道通行效率较高，左前方黑色MPV正常行驶，左后方一辆白色SUV速度较慢与自车有安全距离，自车应等待黑色MPV通过后再向左变更车道。,自车当前在原车道正常行驶，前方较多车辆行驶缓慢，通行效率较低，左侧车道通行效率较低，左前方黑色MPV正常行驶，左后方一辆白色SUV速度较慢与自车有安全距离，自车应等待黑色MPV通过后再向左变更车道。
1019,113,lane_change,must_wait,2.3,wrong_factor,same_category_subtype_swap,"[1.0, 1.0, 1.0]",1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，前方较多车辆行驶缓慢，通行效率较低，左侧车道通行效率较高，左前方黑色MPV正常行驶，左后方一辆白色SUV速度较慢与自车有安全距离，自车应等待黑色MPV通过后再向左变更车道。,自车当前在原车道正常行驶，前方较多车辆行驶缓慢，通行效率较低，左侧车道通行效率较高，左前方黑色MPV正常行驶，左后方一辆白色SUV速度较慢与自车有距离较近，自车应等待黑色MPV通过后再向左变更车道。
1020,113,lane_change,must_wait,2.3,wrong_factor,same_category_subtype_swap,"[1.0, 1.0, 1.0]",1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，前方较多车辆行驶缓慢，通行效率较低，左侧车道通行效率较高，左前方黑色MPV正常行驶，左后方一辆白色SUV速度较慢与自车有安全距离，自车应等待黑色MPV通过后再向左变更车道。,自车当前在原车道正常行驶，前方较多车辆行驶缓慢，通行效率较低，左侧车道通行效率较高，左前方黑色MPV正常行驶，左后方一辆白色SUV速度较快与自车有安全距离，自车应等待黑色MPV通过后再向左变更车道。
1021,113,lane_change,must_wait,1.7,wrong_factor,cross_category_swap,"[0.0, 0.0, 0.0]",1.0,1.0,0.0,0.3333,自车当前在原车道正常行驶，前方较多车辆行驶缓慢，通行效率较低，左侧车道通行效率较高，左前方黑色MPV正常行驶，左后方一辆白色SUV速度较慢与自车有安全距离，自车应等待黑色MPV通过后再向左变更车道。,前方存在车辆遮挡盲区，自车应向左变更车道。
1022,113,lane_change,must_wait,1,unsafe_action,,"[1.0, 1.0, 1.0]",1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，前方较多车辆行驶缓慢，通行效率较低，左侧车道通行效率较高，左前方黑色MPV正常行驶，左后方一辆白色SUV速度较慢与自车有安全距离，自车应等待黑色MPV通过后再向左变更车道。,自车当前在原车道正常行驶，前方较多车辆行驶缓慢，通行效率较低，左侧车道通行效率较高，左前方黑色MPV正常行驶，左后方一辆白色SUV速度较慢与自车有安全距离，自车应向右变更车道。
1023,114,blind_spot,combined_blind_spots,5,complete,,"[1.0, 1.0]",1.0,1.0,1.0,1.0,右前方存在弯道盲区，左前方存在豁口盲区，自车应减速行驶。,右前方存在弯道盲区，左前方存在豁口盲区，自车应减速行驶。
1024,114,blind_spot,combined_blind_spots,4,generalized,,"[0.25, 0.0]",1.0,1.0,1.0,0.65,右前方存在弯道盲区，左前方存在豁口盲区，自车应减速行驶。,前方存在盲区风险，自车应减速行驶通过。
1025,114,blind_spot,combined_blind_spots,3,missing_factor,,"[1.0, 0.0]",1.0,1.0,1.0,0.8,右前方存在弯道盲区，左前方存在豁口盲区，自车应减速行驶。,右前方存在弯道盲区，自车应减速行驶通过。
1026,114,blind_spot,combined_blind_spots,3,missing_factor,,"[0.0, 1.0]",1.0,1.0,1.0,0.8,右前方存在弯道盲区，左前方存在豁口盲区，自车应减速行驶。,左前方存在豁口盲区，自车应减速行驶通过。
1027,114,blind_spot,combined_blind_spots,3,missing_factor,,"[0.5, 0.0]",1.0,1.0,1.0,0.7,右前方存在弯道盲区，左前方存在豁口盲区，自车应减速行驶。,前方存在盲区，自车应减速行驶通过。
1028,114,blind_spot,combined_blind_spots,2.8,wrong_factor,direction_swap,"[1.0, 0.75]",1.0,1.0,1.0,0.95,右前方存在弯道盲区，左前方存在豁口盲区，自车应减速行驶。,右前方存在弯道盲区，右前方存在豁口盲区，自车应减速行驶。
1029,114,blind_spot,combined_blind_spots,2.8,wrong_factor,direction_swap,"[0.75, 1.0]",1.0,1.0,1.0,0.95,右前方存在弯道盲区，左前方存在豁口盲区，自车应减速行驶。,左前方存在弯道盲区，左前方存在豁口盲区，自车应减速行驶。
1030,114,blind_spot,combined_blind_spots,2.3,wrong_factor,same_category_subtype_swap,"[1.0, 0.5]",1.0,1.0,1.0,0.9,右前方存在弯道盲区，左前方存在豁口盲区，自车应减速行驶。,右前方存在弯道盲区，左前方存在车辆遮挡盲区，自车应减速行驶。
1031,114,blind_spot,combined_blind_spots,2.3,wrong_factor,same_category_subtype_swap,"[0.5, 1.0]",1.0,1.0,1.0,0.9,右前方存在弯道盲区，左前方存在豁口盲区，自车应减速行驶。,右前方存在无灯路口盲区，左前方存在豁口盲区，自车应减速行驶。
1032,114,blind_spot,combined_blind_spots,1.7,wrong_factor,cross_category_swap,"[1.0, 0.0]",1.0,0.5,1.0,0.7,右前方存在弯道盲区，左前方存在豁口盲区，自车应减速行驶。,右前方存在弯道盲区，左前方存在车辆占道停车，自车应减速行驶。
1033,114,blind_spot,combined_blind_spots,1.7,wrong_factor,cross_category_swap,"[0.0, 1.0]",1.0,1.0,1.0,0.8,右前方存在弯道盲区，左前方存在豁口盲区，自车应减速行驶。,右前方存在减速带，左前方存在豁口盲区，自车应减速行驶。
1034,114,blind_spot,combined_blind_spots,1.7,wrong_factor,cross_category_swap,"[0.0, 0.0]",1.0,1.0,1.0,0.6,右前方存在弯道盲区，左前方存在豁口盲区，自车应减速行驶。,前方存在锥桶占道，影响自车通行，自车应减速行驶通过。
1035,114,blind_spot,combined_blind_spots,1,unsafe_action,,"[1.0, 1.0]",1.0,0.0,1.0,0.8,右前方存在弯道盲区，左前方存在豁口盲区，自车应减速行驶。,右前方存在弯道盲区，左前方存在豁口盲区，自车应加速通过。
1036,115,curve,curve_geometry,5,complete,,"[1.0, 1.0]",1.0,1.0,1.0,1.0,前方大曲率弯道，前方存在白色车辆正在刹车减速，自车应与前车保持安全距离减速通过。,前方大曲率弯道，前方存在白色车辆正在刹车减速，自车应与前车保持安全距离减速通过。
1037,115,curve,curve_geometry,4,generalized,,"[0.5, 0.0]",1.0,1.0,0.0,0.5,前方大曲率弯道，前方存在白色车辆正在刹车减速，自车应与前车保持安全距离减速通过。,前方存在弯道风险，自车应减速行驶通过。
1038,115,curve,curve_geometry,3,missing_factor,,"[1.0, 0.0]",1.0,1.0,0.0,0.6,前方大曲率弯道，前方存在白色车辆正在刹车减速，自车应与前车保持安全距离减速通过。,前方大曲率弯道，自车应减速行驶通过。
1039,115,curve,curve_geometry,3,missing_factor,,"[0.0, 1.0]",1.0,1.0,0.0,0.6,前方大曲率弯道，前方存在白色车辆正在刹车减速，自车应与前车保持安全距离减速通过。,前方存在白色车辆正在刹车减速，自车应减速行驶通过。
1040,115,curve,curve_geometry,2.3,wrong_factor,same_category_subtype_swap,"[0.0, 1.0]",1.0,1.0,1.0,0.8,前方大曲率弯道，前方存在白色车辆正在刹车减速，自车应与前车保持安全距离减速通过。,前方坡道，前方存在白色车辆正在刹车减速，自车应与前车保持安全距离减速通过。
1041,115,curve,curve_geometry,1.7,wrong_factor,cross_category_swap,"[0.0, 0.5]",1.0,1.0,1.0,0.7,前方大曲率弯道，前方存在白色车辆正在刹车减速，自车应与前车保持安全距离减速通过。,右前方有车辆意图切入自车道，自车应减速行驶通过。
1042,115,curve,curve_geometry,1,unsafe_action,,"[1.0, 1.0]",1.0,0.5,0.0,0.7,前方大曲率弯道，前方存在白色车辆正在刹车减速，自车应与前车保持安全距离减速通过。,前方大曲率弯道，前方存在白色车辆正在刹车减速，自车应加速通过。
1043,116,yielding,decelerate_to_yield,5,complete,,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。
1044,116,yielding,decelerate_to_yield,4,generalized,,[0.5],0.0,1.0,1.0,0.625,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,前方有交通参与者影响自车通行，自车应减速让行。
1045,116,yielding,decelerate_to_yield,3,missing_factor,,[1.0],0.0,1.0,1.0,0.75,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，自车应减速让行。
1046,116,yielding,decelerate_to_yield,3,missing_factor,,[1.0],0.0,1.0,1.0,0.75,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行。
1047,116,yielding,decelerate_to_yield,3,missing_factor,,[0.5],0.0,1.0,1.0,0.625,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,自车当前在原车道正常行驶，对向白色SUV正常行驶，自车应减速让行。
1048,116,yielding,decelerate_to_yield,2.3,wrong_factor,same_category_subtype_swap,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色面包车正常行驶，自车应减速让行后再向左避障。
1049,116,yielding,decelerate_to_yield,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,1.0,0.9375,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,自车当前在原车道正常行驶，前方两个三轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。
1050,116,yielding,decelerate_to_yield,1.7,wrong_factor,cross_category_swap,[0.0],0.0,1.0,1.0,0.5,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,前方存在坑洼路面，自车应减速让行。
1051,116,yielding,decelerate_to_yield,1,unsafe_action,,[1.0],0.0,0.0,0.0,0.25,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应减速让行后再向左避障。,自车当前在原车道正常行驶，前方两个两轮骑行者低速行驶，对向白色SUV正常行驶，自车应加速通过。
1052,117,lane_change,proactive_slow_ahead,5,complete,,[1.0],1.0,1.0,1.0,1.0,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。
1053,117,lane_change,proactive_slow_ahead,4,generalized,,[0.5],0.0,1.0,1.0,0.625,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,前方通行受阻，左侧车道具备换道条件，自车应向左变更车道。
1054,117,lane_change,proactive_slow_ahead,3,missing_factor,,[0.75],1.0,1.0,0.0,0.6875,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,自车道前方一辆红色货车速度较慢，自车应向左变更车道。
1055,117,lane_change,proactive_slow_ahead,3,missing_factor,,[0.75],1.0,1.0,1.0,0.9375,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。
1056,117,lane_change,proactive_slow_ahead,3,missing_factor,,[0.75],1.0,1.0,0.0,0.6875,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,自车道前方一辆货车速度较慢，自车应向左变更车道。
1057,117,lane_change,proactive_slow_ahead,2.8,wrong_factor,direction_swap,[0.75],1.0,1.0,1.0,0.9375,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,自车道前方一辆红色货车速度较慢，右侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。
1058,117,lane_change,proactive_slow_ahead,2.8,wrong_factor,direction_swap,[0.75],1.0,1.0,1.0,0.9375,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,自车道前方一辆红色货车速度较慢，左侧车道空闲且右后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。
1059,117,lane_change,proactive_slow_ahead,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,1.0,0.9375,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,自车道前方一辆红色货车速度较慢，左侧车道拥堵且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。
1060,117,lane_change,proactive_slow_ahead,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,0.0,0.6875,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在距离较近，自车应向左变更车道。
1061,117,lane_change,proactive_slow_ahead,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,1.0,0.9375,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,自车道前方一辆红色货车速度较快，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。
1062,117,lane_change,proactive_slow_ahead,1.7,wrong_factor,cross_category_swap,[0.0],1.0,1.0,0.0,0.5,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,前方存在车辆遮挡盲区，自车应向左变更车道。
1063,117,lane_change,proactive_slow_ahead,1,unsafe_action,,[0.75],1.0,1.0,1.0,0.9375,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向左变更车道。,自车道前方一辆红色货车速度较慢，左侧车道空闲且左后方一辆银色小汽车与自车存在安全距离，自车应向右变更车道。
1064,118,traffic_signal,yellow_light,5,complete,,[1.0],1.0,1.0,1.0,1.0,自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。,自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。
1065,118,traffic_signal,yellow_light,4,generalized,,[0.5],1.0,1.0,0.0,0.625,自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。,当前路口信号不允许通行，自车应刹停在路口停止线前。
1066,118,traffic_signal,yellow_light,3,missing_factor,,[0.75],1.0,1.0,1.0,0.9375,自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。,自车当前实际行驶方向为直行，自车应刹停在路口停止线前。
1067,118,traffic_signal,yellow_light,3,missing_factor,,[0.75],1.0,1.0,1.0,0.9375,自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。,圆灯为黄色，自车应刹停在路口停止线前。
1068,118,traffic_signal,yellow_light,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,1.0,0.9375,自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。,自车当前实际行驶方向为直行，圆灯为绿色，自车应刹停在路口停止线。
1069,118,traffic_signal,yellow_light,1.7,wrong_factor,cross_category_swap,[0.0],1.0,1.0,1.0,0.75,自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。,前方存在施工区域占道，自车应刹停在路口停止线前。
1070,118,traffic_signal,yellow_light,1,unsafe_action,,[0.75],1.0,0.0,1.0,0.6875,自车当前实际行驶方向为直行，圆灯为黄色，自车应刹停在路口停止线。,自车当前实际行驶方向为直行，圆灯为黄色，自车应加速通过路口。
1071,119,blind_spot,combined_blind_spots,5,complete,,[1.0],1.0,1.0,1.0,1.0,右前方存在弯道盲区以及豁口盲区，自车应减速行驶通过。,右前方存在弯道盲区以及豁口盲区，自车应减速行驶通过。
1072,119,blind_spot,combined_blind_spots,4,generalized,,[0.25],1.0,1.0,1.0,0.8125,右前方存在弯道盲区以及豁口盲区，自车应减速行驶通过。,前方存在盲区风险，自车应减速行驶通过。
1073,119,blind_spot,combined_blind_spots,3,missing_factor,,[0.5],1.0,1.0,1.0,0.875,右前方存在弯道盲区以及豁口盲区，自车应减速行驶通过。,前方存在盲区以及盲区，自车应减速行驶通过。
1074,119,blind_spot,combined_blind_spots,2.8,wrong_factor,direction_swap,[0.75],1.0,1.0,1.0,0.9375,右前方存在弯道盲区以及豁口盲区，自车应减速行驶通过。,左前方存在弯道盲区以及豁口盲区，自车应减速行驶通过。
1075,119,blind_spot,combined_blind_spots,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,1.0,0.9375,右前方存在弯道盲区以及豁口盲区，自车应减速行驶通过。,右前方存在弯道盲区以及车辆遮挡盲区，自车应减速行驶通过。
1076,119,blind_spot,combined_blind_spots,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,1.0,0.9375,右前方存在弯道盲区以及豁口盲区，自车应减速行驶通过。,右前方存在无灯路口盲区以及豁口盲区，自车应减速行驶通过。
1077,119,blind_spot,combined_blind_spots,1.7,wrong_factor,cross_category_swap,[0.75],1.0,0.5,1.0,0.8125,右前方存在弯道盲区以及豁口盲区，自车应减速行驶通过。,右前方存在弯道盲区以及车辆占道停车，自车应减速行驶通过。
1078,119,blind_spot,combined_blind_spots,1.7,wrong_factor,cross_category_swap,[0.75],1.0,1.0,1.0,0.9375,右前方存在弯道盲区以及豁口盲区，自车应减速行驶通过。,右前方存在减速带以及豁口盲区，自车应减速行驶通过。
1079,119,blind_spot,combined_blind_spots,1.7,wrong_factor,cross_category_swap,[0.0],1.0,1.0,1.0,0.75,右前方存在弯道盲区以及豁口盲区，自车应减速行驶通过。,前方存在锥桶占道，影响自车通行，自车应减速行驶通过。
1080,119,blind_spot,combined_blind_spots,1,unsafe_action,,[1.0],1.0,0.0,1.0,0.75,右前方存在弯道盲区以及豁口盲区，自车应减速行驶通过。,右前方存在弯道盲区以及豁口盲区，自车应加速通过。
1081,120,yielding,decelerate_to_yield,5,complete,,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，对向车道有两轮骑行者正常行驶，前方有两轮骑行者缓慢行驶，自车应减速让行后向左避障。,自车当前在原车道正常行驶，对向车道有两轮骑行者正常行驶，前方有两轮骑行者缓慢行驶，自车应减速让行后向左避障。
1082,120,yielding,decelerate_to_yield,4,generalized,,[0.5],0.0,1.0,1.0,0.625,自车当前在原车道正常行驶，对向车道有两轮骑行者正常行驶，前方有两轮骑行者缓慢行驶，自车应减速让行后向左避障。,前方有交通参与者影响自车通行，自车应减速让行。
1083,120,yielding,decelerate_to_yield,3,missing_factor,,[0.5],0.0,1.0,1.0,0.625,自车当前在原车道正常行驶，对向车道有两轮骑行者正常行驶，前方有两轮骑行者缓慢行驶，自车应减速让行后向左避障。,自车当前在原车道正常行驶，对向车道有两轮骑行者正常行驶，自车应减速让行。
1084,120,yielding,decelerate_to_yield,3,missing_factor,,[1.0],0.0,1.0,1.0,0.75,自车当前在原车道正常行驶，对向车道有两轮骑行者正常行驶，前方有两轮骑行者缓慢行驶，自车应减速让行后向左避障。,对向车道有两轮骑行者正常行驶，前方有两轮骑行者缓慢行驶，自车应减速让行。
1085,120,yielding,decelerate_to_yield,3,missing_factor,,[1.0],0.0,1.0,1.0,0.75,自车当前在原车道正常行驶，对向车道有两轮骑行者正常行驶，前方有两轮骑行者缓慢行驶，自车应减速让行后向左避障。,自车当前在原车道正常行驶，前方有两轮骑行者缓慢行驶，自车应减速让行。
1086,120,yielding,decelerate_to_yield,2.3,wrong_factor,same_category_subtype_swap,[1.0],1.0,1.0,1.0,1.0,自车当前在原车道正常行驶，对向车道有两轮骑行者正常行驶，前方有两轮骑行者缓慢行驶，自车应减速让行后向左避障。,自车当前在原车道正常行驶，对向车道有三轮骑行者正常行驶，前方有两轮骑行者缓慢行驶，自车应减速让行后向左避障。
1087,120,yielding,decelerate_to_yield,1.7,wrong_factor,cross_category_swap,[0.0],0.0,1.0,1.0,0.5,自车当前在原车道正常行驶，对向车道有两轮骑行者正常行驶，前方有两轮骑行者缓慢行驶，自车应减速让行后向左避障。,前方存在坑洼路面，自车应减速让行。
1088,120,yielding,decelerate_to_yield,1,unsafe_action,,[1.0],0.0,0.5,0.0,0.375,自车当前在原车道正常行驶，对向车道有两轮骑行者正常行驶，前方有两轮骑行者缓慢行驶，自车应减速让行后向左避障。,自车当前在原车道正常行驶，对向车道有两轮骑行者正常行驶，前方有两轮骑行者缓慢行驶，自车应加速通过。
1089,121,yielding,emergency_evasion,5,complete,,[1.0],1.0,1.0,1.0,1.0,右前方一辆绿色公交车正切入自车道，自车应紧急减速让行。,右前方一辆绿色公交车正切入自车道，自车应紧急减速让行。
1090,121,yielding,emergency_evasion,4,generalized,,[0.5],1.0,1.0,1.0,0.875,右前方一辆绿色公交车正切入自车道，自车应紧急减速让行。,前方有交通参与者影响自车通行，自车应紧急减速让行。
1091,121,yielding,emergency_evasion,3,missing_factor,,[0.75],1.0,1.0,1.0,0.9375,右前方一辆绿色公交车正切入自车道，自车应紧急减速让行。,前方一辆公交车正切入自车道，自车应紧急减速让行。
1092,121,yielding,emergency_evasion,2.8,wrong_factor,direction_swap,[0.75],1.0,1.0,1.0,0.9375,右前方一辆绿色公交车正切入自车道，自车应紧急减速让行。,左前方一辆绿色公交车正切入自车道，自车应紧急减速让行。
1093,121,yielding,emergency_evasion,2.3,wrong_factor,same_category_subtype_swap,[0.75],1.0,1.0,1.0,0.9375,右前方一辆绿色公交车正切入自车道，自车应紧急减速让行。,右前方一辆绿色出租车正切入自车道，自车应紧急减速让行。
1094,121,yielding,emergency_evasion,1.7,wrong_factor,cross_category_swap,[0.0],1.0,1.0,1.0,0.75,右前方一辆绿色公交车正切入自车道，自车应紧急减速让行。,前方存在坑洼路面，自车应紧急减速让行。
1095,121,yielding,emergency_evasion,1,unsafe_action,,[1.0],1.0,0.0,1.0,0.75,右前方一辆绿色公交车正切入自车道，自车应紧急减速让行。,右前方一辆绿色公交车正切入自车道，自车应加速通过。
1096,122,blind_spot,combined_blind_spots,5,complete,,[1.0],1.0,1.0,1.0,1.0,左前方存在车辆遮挡盲区和右前方存在无灯路口盲区，自车应减速行驶通过。,左前方存在车辆遮挡盲区和右前方存在无灯路口盲区，自车应减速行驶通过。
1097,122,blind_spot,combined_blind_spots,4,generalized,,[0.25],1.0,1.0,1.0,0.8125,左前方存在车辆遮挡盲区和右前方存在无灯路口盲区，自车应减速行驶通过。,前方存在盲区风险，自车应减速行驶通过。
1098,122,blind_spot,combined_blind_spots,3,missing_factor,,[0.5],1.0,1.0,1.0,0.875,左前方存在车辆遮挡盲区和右前方存在无灯路口盲区，自车应减速行驶通过。,前方存在盲区和前方存在盲区，自车应减速行驶通过。
